transaction_id,client_id,industry,region,subscription_plan,onboarding_date,invoice_date,revenue_amount,service_cost,profit,payment_status,tenure_months,last_active_date,churn_flag,temp_id,Profit_margin,Outlier Flag,Year,Month
2845,406,Retail,West,Basic,15-01-2022,23-01-2023,480,4857,577.01,Overdue,12,23-01-2023,0,1690,120%,Outlier,2023,January
2846,333,IT,West,Premium,12-11-2022,13-02-2024,2685,4942,-2257,Paid,15,13-02-2024,1,1691,-84%,Normal,2024,February
2847,103,Finance,North,Premium,11-03-2022,12-04-2022,5676,3168,2508,Pending,1,12-04-2022,1,1692,44%,Normal,2022,April
2848,281,IT,South,Standard,19-11-2022,16-01-2023,2483,7108,-4625,NA,1,16-01-2023,1,1693,-186%,Outlier,2023,January
2849,374,IT,North,Basic,01-07-2022,03-09-2022,9087,7904,1183,Paid,2,03-09-2022,0,1694,13%,Normal,2022,September
2850,428,Education,East,Basic,11-02-2022,10-12-2022,1262,6120,-4858,Pending,9,10-12-2022,1,1695,-385%,Outlier,2022,December
2852,105,IT,South,Standard,17-08-2022,31-10-2022,7494,4954,2540,Paid,2,31-10-2022,1,1696,34%,Normal,2022,October
2853,112,Healthcare,West,Standard,22-12-2022,01-04-2024,5087,3326,1761,Overdue,15,01-04-2024,0,1697,35%,Normal,2024,April
2854,492,Education,North,Basic,30-10-2022,08-02-2023,4878,4012.75,5476,NA,3,08-02-2023,1,1698,112%,Outlier,2023,February
2856,202,Healthcare,East,Basic,11-12-2022,27-12-2023,3460,1798,1662,Pending,12,27-12-2023,1,1699,48%,Normal,2023,December
2858,182,IT,South,Premium,03-04-2022,04-06-2023,4968,1222,3746,Overdue,14,04-06-2023,0,1700,75%,Normal,2023,June
2861,172,Retail,East,Premium,12-05-2022,18-06-2023,5808,7709,577.01,Pending,13,18-06-2023,1,1701,10%,Normal,2023,June
2862,125,Finance,West,Premium,11-05-2022,03-04-2023,4967.93,4903,-6216,NA,10,03-04-2023,1,1702,-125%,Outlier,2023,April
2863,479,IT,East,Standard,28-12-2022,20-07-2024,5133,573,4560,NA,18,20-07-2024,0,1703,89%,Normal,2024,July
2865,411,IT,West,Standard,18-02-2022,26-09-2023,2798,4012.75,577.01,Paid,19,26-09-2023,1,1704,21%,Normal,2023,September
2866,236,IT,East,Premium,24-12-2022,24-06-2024,9948,4012,5936,Overdue,18,24-06-2024,1,1705,60%,Normal,2024,June
2867,444,IT,North,Standard,14-10-2022,24-12-2022,4100,1290,2810,Overdue,2,24-12-2022,0,1706,69%,Normal,2022,December
2868,396,Education,East,Standard,02-05-2022,22-04-2023,8005,5230,2775,Overdue,11,22-04-2023,1,1707,35%,Normal,2023,April
2869,394,Education,North,Basic,23-06-2022,27-01-2024,4967.93,2716,-3600,Overdue,19,27-01-2024,1,1708,-72%,Normal,2024,January
2870,328,Retail,West,Premium,14-11-2022,13-10-2023,8557,7254,1303,Overdue,10,13-10-2023,1,1709,15%,Normal,2023,October
2872,163,Retail,North,Basic,01-06-2022,23-08-2023,4533,4012.75,4945,Overdue,14,23-08-2023,1,1710,109%,Outlier,2023,August
2873,342,Healthcare,West,Standard,08-10-2022,18-11-2023,3708,1703,577.01,NA,13,18-11-2023,0,1711,16%,Normal,2023,November
2874,450,Retail,West,Standard,25-04-2022,02-08-2023,5559,7412,-1853,Paid,15,02-08-2023,1,1712,-33%,Normal,2023,August
2875,348,Education,West,Premium,29-08-2022,25-10-2022,6284,3191,3093,NA,1,25-10-2022,0,1713,49%,Normal,2022,October
2877,347,Finance,West,Premium,17-03-2022,17-10-2022,2857,1208,1649,NA,7,17-10-2022,0,1714,58%,Normal,2022,October
2878,103,Healthcare,North,Basic,03-07-2022,19-09-2023,8136,590,7546,NA,14,19-09-2023,1,1715,93%,Normal,2023,September
2880,117,Education,West,Basic,30-06-2022,12-09-2023,8790,2547,6243,Overdue,14,12-09-2023,0,1716,71%,Normal,2023,September
2883,289,Healthcare,South,Standard,29-01-2022,18-08-2023,8640,1515,7125,Pending,18,18-08-2023,0,1717,82%,Normal,2023,August
2884,287,Healthcare,South,Premium,21-10-2022,12-02-2024,8522,5601,2921,Paid,15,12-02-2024,0,1718,34%,Normal,2024,February
2885,454,Healthcare,West,Premium,28-05-2022,07-07-2023,3363,4678,-1315,Pending,13,07-07-2023,0,1719,-39%,Normal,2023,July
2886,133,Education,West,Premium,15-11-2022,17-04-2024,1622,4785,577.01,Pending,17,17-04-2024,1,1720,36%,Normal,2024,April
2887,211,Retail,South,Premium,05-10-2022,20-02-2024,9586,1178,8408,Overdue,16,20-02-2024,1,1721,88%,Normal,2024,February
2889,172,Education,East,Premium,07-03-2022,01-05-2022,7898,1158,6740,Paid,1,01-05-2022,1,1722,85%,Normal,2022,May
2891,370,IT,East,Standard,12-12-2022,21-11-2023,4967.93,4276,-5486,NA,11,21-11-2023,0,1723,-110%,Outlier,2023,November
2897,373,Finance,North,Premium,20-06-2022,07-07-2023,4857,5352,-495,NA,12,07-07-2023,1,1724,-10%,Normal,2023,July
2901,452,IT,East,Premium,17-05-2022,14-10-2023,6124,5743,381,NA,16,14-10-2023,0,1725,6%,Normal,2023,October
2903,489,Healthcare,North,Premium,20-10-2022,09-12-2023,3501,3862,-361,Overdue,13,09-12-2023,0,1726,-10%,Normal,2023,December
2905,380,Finance,North,Standard,29-10-2022,19-04-2023,2759,6754,577.01,Pending,5,19-04-2023,0,1727,21%,Normal,2023,April
2907,196,Education,West,Basic,23-03-2022,06-01-2023,9464,4823,4641,Paid,9,06-01-2023,1,1728,49%,Normal,2023,January
2910,433,Education,South,Basic,17-12-2022,17-06-2024,4967.93,2062,-3074,Pending,18,17-06-2024,1,1729,-62%,Normal,2024,June
2911,219,Finance,West,Standard,01-09-2022,11-08-2023,7531,4012.75,7859,Paid,11,11-08-2023,1,1730,104%,Outlier,2023,August
2912,347,Education,East,Premium,06-09-2022,30-01-2023,9488,1759,7729,Paid,4,30-01-2023,0,1731,81%,Normal,2023,January
2913,441,Education,East,Premium,28-06-2022,04-04-2023,8517,5901,2616,Paid,9,04-04-2023,1,1732,31%,Normal,2023,April
2916,431,Healthcare,South,Standard,03-11-2022,07-03-2024,8345,4639,3706,Pending,16,07-03-2024,0,1733,44%,Normal,2024,March
2918,485,IT,West,Standard,07-11-2022,09-10-2023,1369,7848,577.01,Pending,11,09-10-2023,0,1734,42%,Normal,2023,October
2919,281,Healthcare,South,Premium,29-11-2022,12-03-2024,3604,423,3181,NA,15,12-03-2024,0,1735,88%,Normal,2024,March
2920,248,IT,East,Premium,24-12-2022,15-02-2023,4967.93,6245,-7137,Paid,1,15-02-2023,1,1736,-144%,Outlier,2023,February
2922,477,Finance,East,Standard,28-12-2022,03-03-2023,1009,4737,577.01,Overdue,2,03-03-2023,1,1737,57%,Normal,2023,March
2923,368,IT,West,Standard,02-05-2022,13-12-2022,2859,552,2307,Pending,7,13-12-2022,0,1738,81%,Normal,2022,December
2925,489,Healthcare,West,Premium,21-09-2022,08-12-2023,4967.93,7084,-9018,Pending,14,08-12-2023,0,1739,-182%,Outlier,2023,December
2927,343,IT,South,Standard,01-06-2022,09-07-2022,5001,4446,555,NA,1,09-07-2022,0,1740,11%,Normal,2022,July
2928,359,IT,South,Premium,09-06-2022,14-09-2023,2278,7179,-4901,NA,15,14-09-2023,1,1741,-215%,Outlier,2023,September
2929,151,IT,South,Premium,12-03-2022,04-03-2023,4967.93,1915,-3361,NA,11,04-03-2023,1,1742,-68%,Normal,2023,March
2931,349,Healthcare,South,Standard,29-06-2022,23-10-2022,9082,7460,1622,Paid,3,23-10-2022,1,1743,18%,Normal,2022,October
2932,293,Education,East,Premium,20-08-2022,20-10-2022,4967.93,1440,-1459,Paid,2,20-10-2022,0,1744,-29%,Normal,2022,October
2935,369,Retail,West,Premium,18-03-2022,16-11-2022,2743,4012.75,3552,NA,7,16-11-2022,1,1745,129%,Outlier,2022,November
2936,129,IT,West,Premium,24-02-2022,19-09-2022,921,760,161,Overdue,6,19-09-2022,1,1746,17%,Normal,2022,September
2937,255,Retail,North,Basic,09-09-2022,03-01-2024,4967.93,3685,577.01,Overdue,15,03-01-2024,0,1747,12%,Normal,2024,January
2939,446,Healthcare,South,Premium,10-07-2022,03-09-2023,6613,3596,3017,Overdue,13,03-09-2023,1,1748,46%,Normal,2023,September
2941,151,Finance,North,Basic,23-05-2022,04-10-2023,4967.93,4012.75,-300,Pending,16,04-10-2023,0,1749,-6%,Normal,2023,October
2943,309,Retail,West,Standard,06-09-2022,07-11-2022,5859,6077,-218,NA,2,07-11-2022,1,1750,-4%,Normal,2022,November
2944,363,Healthcare,West,Standard,25-02-2022,11-05-2022,1395,7652,-6257,Pending,2,11-05-2022,1,1751,-449%,Outlier,2022,May
2948,347,Retail,West,Basic,17-09-2022,31-01-2024,4967.93,4012.75,368,Pending,16,31-01-2024,1,1752,7%,Normal,2024,January
2949,452,Healthcare,West,Basic,19-06-2022,11-07-2023,7476,4012.75,8158,NA,12,11-07-2023,1,1753,109%,Outlier,2023,July
2951,281,Education,North,Premium,28-07-2022,10-01-2024,2842,4012,-1170,NA,17,10-01-2024,1,1754,-41%,Normal,2024,January
2953,447,IT,North,Premium,24-06-2022,12-05-2023,9539,354,9185,NA,10,12-05-2023,0,1755,96%,Normal,2023,May
2955,411,Healthcare,North,Standard,10-01-2022,23-02-2023,4967.93,7037,-7550,Paid,13,23-02-2023,1,1756,-152%,Outlier,2023,February
2956,347,IT,South,Premium,03-09-2022,03-05-2023,1989,7459,577.01,NA,8,03-05-2023,0,1757,29%,Normal,2023,May
2958,306,Healthcare,South,Standard,04-09-2022,25-12-2022,2766,4012.75,3078,Paid,3,25-12-2022,1,1758,111%,Outlier,2022,December
2960,364,IT,East,Standard,16-12-2022,27-06-2024,9230,3591,5639,NA,18,27-06-2024,1,1759,61%,Normal,2024,June
2961,315,Finance,West,Basic,25-02-2022,30-07-2022,3668,3468,200,NA,5,30-07-2022,0,1760,5%,Normal,2022,July
2963,414,Healthcare,East,Basic,09-02-2022,11-10-2022,5672,6170,-498,NA,8,11-10-2022,1,1761,-9%,Normal,2022,October
2964,422,Retail,West,Standard,09-08-2022,27-01-2024,5114,3372,1742,Paid,17,27-01-2024,1,1762,34%,Normal,2024,January
2969,217,IT,South,Premium,01-04-2022,16-10-2022,3560,4054,-494,Overdue,6,16-10-2022,0,1763,-14%,Normal,2022,October
2972,120,Finance,East,Standard,23-06-2022,09-01-2024,2760,4778,-2018,Paid,18,09-01-2024,1,1764,-73%,Normal,2024,January
2973,104,IT,West,Basic,28-04-2022,20-10-2022,4967.93,6238,-6902,Pending,5,20-10-2022,1,1765,-139%,Outlier,2022,October
2974,452,Retail,North,Basic,08-06-2022,18-11-2022,2482,2153,329,NA,5,18-11-2022,0,1766,13%,Normal,2022,November
2977,191,IT,North,Standard,10-11-2022,09-11-2023,6581,97,6484,Paid,11,09-11-2023,1,1767,99%,Normal,2023,November
2978,313,Healthcare,West,Basic,19-11-2022,30-10-2023,8045,4366,577.01,NA,11,30-10-2023,0,1768,7%,Normal,2023,October
2979,388,Education,East,Standard,19-08-2022,12-01-2023,7996,4012.75,8761,NA,4,12-01-2023,1,1769,110%,Outlier,2023,January
2983,261,Finance,North,Standard,29-03-2022,16-11-2023,3159,7597,-4438,NA,19,16-11-2023,0,1770,-140%,Outlier,2023,November
2985,194,Retail,South,Standard,21-09-2022,29-03-2023,4967.93,884,-1463,Pending,6,29-03-2023,0,1771,-29%,Normal,2023,March
2986,376,Retail,West,Premium,06-06-2022,06-07-2022,3227,7267,-4040,Overdue,1,06-07-2022,0,1772,-125%,Outlier,2022,July
2987,461,Retail,South,Standard,31-10-2022,21-06-2024,3063,7726,-4663,Overdue,19,21-06-2024,0,1773,-152%,Outlier,2024,June
2988,125,Retail,East,Standard,04-06-2022,25-11-2022,1004,3352,-2348,NA,5,25-11-2022,1,1774,-234%,Outlier,2022,November
2989,116,Healthcare,East,Premium,19-06-2022,31-08-2022,152,736,-584,NA,2,31-08-2022,0,1775,-384%,Outlier,2022,August
2990,436,Retail,West,Standard,03-02-2022,20-04-2022,4967.93,4012.75,-106,NA,2,20-04-2022,1,1776,-2%,Normal,2022,April
2991,459,Finance,West,Basic,16-11-2022,30-11-2023,7831,4477,3354,Paid,12,30-11-2023,0,1777,43%,Normal,2023,November
2992,379,Finance,East,Premium,10-06-2022,29-01-2024,6644,7479,577.01,Paid,19,29-01-2024,0,1778,9%,Normal,2024,January
2996,465,Finance,South,Standard,29-10-2022,21-03-2024,5944,6046,-102,Overdue,16,21-03-2024,1,1779,-2%,Normal,2024,March
2997,481,IT,North,Premium,14-10-2022,11-07-2023,4121,6185,-2064,Overdue,8,11-07-2023,1,1780,-50%,Normal,2023,July
2998,370,Finance,North,Standard,25-05-2022,12-08-2022,2422,5372,-2950,NA,2,12-08-2022,0,1781,-122%,Outlier,2022,August
3001,366,Healthcare,East,Basic,21-06-2022,11-08-2023,4967.93,7492,-9161,NA,13,11-08-2023,1,1782,-184%,Outlier,2023,August
3005,367,Education,West,Premium,06-06-2022,17-10-2022,2459,5335,-2876,Pending,4,17-10-2022,1,1783,-117%,Outlier,2022,October
3007,121,IT,North,Standard,19-07-2022,08-10-2022,1621,4931,-3310,Paid,2,08-10-2022,1,1784,-204%,Outlier,2022,October
3008,248,Retail,South,Standard,30-08-2022,15-11-2022,3848,480,3368,Overdue,2,15-11-2022,1,1785,88%,Normal,2022,November
3009,405,Healthcare,East,Basic,07-11-2022,20-03-2024,9541,6216,3325,NA,16,20-03-2024,1,1786,35%,Normal,2024,March
3012,236,Healthcare,North,Basic,29-12-2022,30-05-2024,8182,173,8009,NA,17,30-05-2024,1,1787,98%,Normal,2024,May
3014,454,Retail,South,Basic,02-10-2022,12-02-2023,165,2081,-1916,Pending,4,12-02-2023,0,1788,-1161%,Outlier,2023,February
3015,240,Finance,South,Basic,29-10-2022,14-10-2023,5091,2352,577.01,Paid,11,14-10-2023,0,1789,11%,Normal,2023,October
3018,120,Education,South,Premium,05-09-2022,11-11-2022,1632,3126,-1494,NA,2,11-11-2022,0,1790,-92%,Normal,2022,November
3022,180,Education,East,Standard,05-01-2022,16-09-2022,6717,151,6566,NA,8,16-09-2022,1,1791,98%,Normal,2022,September
3023,294,IT,West,Premium,05-06-2022,06-09-2023,9239,1339,7900,NA,15,06-09-2023,0,1792,86%,Normal,2023,September
3026,390,Healthcare,West,Basic,06-03-2022,04-09-2023,8065,4012.75,8438,Pending,17,04-09-2023,0,1793,105%,Outlier,2023,September
3029,108,IT,East,Basic,17-05-2022,05-09-2023,9547,211,9336,NA,15,05-09-2023,0,1794,98%,Normal,2023,September
3032,490,Healthcare,North,Premium,28-10-2022,03-12-2023,5380,3042,2338,Overdue,13,03-12-2023,1,1795,43%,Normal,2023,December
3033,450,Finance,West,Basic,24-02-2022,13-07-2022,9968,2487,7481,NA,4,13-07-2022,1,1796,75%,Normal,2022,July
3034,258,Retail,South,Premium,09-09-2022,04-01-2023,4969,1571,3398,NA,3,04-01-2023,1,1797,68%,Normal,2023,January
3035,458,IT,East,Standard,22-04-2022,11-10-2022,5048,4829,219,Overdue,5,11-10-2022,1,1798,4%,Normal,2022,October
3036,288,Education,East,Premium,01-08-2022,29-01-2024,3228,4012.75,3931,Paid,17,29-01-2024,1,1799,122%,Outlier,2024,January
3037,408,Finance,North,Basic,28-10-2022,02-03-2024,7244,6950,294,Pending,16,02-03-2024,0,1800,4%,Normal,2024,March
3038,213,Retail,South,Standard,07-11-2022,27-07-2023,4967.93,7883,-9639,Paid,8,27-07-2023,0,1801,-194%,Outlier,2023,July
3039,152,Retail,North,Basic,15-09-2022,24-10-2023,9500,2991,6509,NA,13,24-10-2023,1,1802,69%,Normal,2023,October
3041,206,Healthcare,West,Standard,19-08-2022,02-11-2022,1208,4988,-3780,Overdue,2,02-11-2022,0,1803,-313%,Outlier,2022,November
3042,442,IT,East,Premium,05-02-2022,25-06-2022,9032,2105,6927,Overdue,4,25-06-2022,0,1804,77%,Normal,2022,June
3046,460,Healthcare,North,Premium,12-06-2022,04-07-2023,4517,5873,-1356,Paid,12,04-07-2023,0,1805,-30%,Normal,2023,July
3050,265,Retail,East,Premium,18-02-2022,05-07-2023,741,3877,-3136,Overdue,16,05-07-2023,1,1806,-423%,Outlier,2023,July
3052,422,Education,West,Premium,31-10-2022,04-08-2023,6250,1291,4959,Overdue,9,04-08-2023,1,1807,79%,Normal,2023,August
3055,364,Healthcare,West,Standard,26-06-2022,29-09-2022,4312,589,3723,Paid,3,29-09-2022,1,1808,86%,Normal,2022,September
3058,187,Retail,South,Basic,04-07-2022,13-10-2023,6216,6446,-230,Pending,15,13-10-2023,0,1809,-4%,Normal,2023,October
3059,457,Retail,West,Standard,08-04-2022,26-01-2023,9893,3807,6086,Paid,9,26-01-2023,1,1810,62%,Normal,2023,January
3060,491,Education,North,Standard,25-11-2022,23-05-2024,9660,2367,7293,Overdue,17,23-05-2024,0,1811,75%,Normal,2024,May
3061,451,Education,North,Premium,21-03-2022,01-11-2023,715,2040,-1325,NA,19,01-11-2023,1,1812,-185%,Outlier,2023,November
3062,255,IT,East,Premium,12-09-2022,11-12-2023,2762,3427,-665,Pending,14,11-12-2023,1,1813,-24%,Normal,2023,December
3063,330,Retail,West,Standard,04-03-2022,13-04-2023,8699,2213,6486,Paid,13,13-04-2023,1,1814,75%,Normal,2023,April
3064,250,Education,West,Premium,16-04-2022,18-10-2022,4967.93,7033,-7736,Pending,6,18-10-2022,1,1815,-156%,Outlier,2022,October
3066,399,Finance,North,Premium,03-08-2022,26-12-2022,7590,3943,3647,Overdue,4,26-12-2022,0,1816,48%,Normal,2022,December
3069,458,Finance,East,Basic,29-11-2022,07-06-2024,6533,4722,577.01,Overdue,18,07-06-2024,0,1817,9%,Normal,2024,June
3070,432,Retail,East,Basic,17-04-2022,16-04-2023,9874,4012.75,10215,Pending,11,16-04-2023,1,1818,103%,Outlier,2023,April
3071,123,Education,South,Standard,05-11-2022,06-04-2024,2294,3424,577.01,Paid,17,06-04-2024,0,1819,25%,Normal,2024,April
3072,106,IT,North,Standard,17-01-2022,25-08-2022,278,524,-246,Pending,7,25-08-2022,0,1820,-88%,Normal,2022,August
3073,315,Education,North,Standard,17-03-2022,21-08-2023,4756,3509,1247,Pending,17,21-08-2023,0,1821,26%,Normal,2023,August
3076,357,IT,North,Standard,24-01-2022,31-12-2022,4967.93,7651,-9470,NA,11,31-12-2022,1,1822,-191%,Outlier,2022,December
3077,349,Education,West,Basic,01-08-2022,14-12-2023,1350,4012.75,2151,Paid,16,14-12-2023,1,1823,159%,Outlier,2023,December
3078,123,Education,East,Standard,09-04-2022,26-12-2022,7235,4012.75,8052,Paid,8,26-12-2022,0,1824,111%,Outlier,2022,December
3079,307,Retail,East,Premium,22-04-2022,24-06-2023,6636,5734,902,Overdue,14,24-06-2023,0,1825,14%,Normal,2023,June
3080,496,Education,West,Premium,09-01-2022,11-11-2022,4967.93,5879,-7051,Overdue,10,11-11-2022,0,1826,-142%,Outlier,2022,November
3081,304,Retail,North,Premium,20-04-2022,12-10-2022,7002,1249,5753,Paid,5,12-10-2022,1,1827,82%,Normal,2022,October
3082,365,Retail,South,Premium,12-11-2022,23-05-2023,8853,2120,6733,Paid,6,23-05-2023,1,1828,76%,Normal,2023,May
3085,404,Education,North,Premium,06-01-2022,15-07-2022,4563,7612,-3049,Paid,6,15-07-2022,1,1829,-67%,Normal,2022,July
3088,196,Finance,South,Premium,13-06-2022,08-03-2023,4888,7738,-2850,NA,8,08-03-2023,1,1830,-58%,Normal,2023,March
3090,247,IT,West,Basic,30-09-2022,04-11-2022,19,2813,-2794,Overdue,1,04-11-2022,0,1831,-14705%,Outlier,2022,November
3093,369,Finance,South,Premium,28-01-2022,24-01-2023,6294,7435,-1141,Pending,11,24-01-2023,0,1832,-18%,Normal,2023,January
3094,313,IT,East,Standard,12-07-2022,06-02-2023,817,6507,577.01,NA,6,06-02-2023,1,1833,71%,Normal,2023,February
3095,101,Healthcare,North,Standard,16-06-2022,31-08-2022,4927,4604,323,Overdue,2,31-08-2022,0,1834,7%,Normal,2022,August
3096,334,Healthcare,East,Basic,29-01-2022,19-11-2022,5316,7084,-1768,NA,9,19-11-2022,1,1835,-33%,Normal,2022,November
3097,472,Retail,South,Premium,11-05-2022,08-09-2022,7463,4012.75,8074,Overdue,3,08-09-2022,0,1836,108%,Outlier,2022,September
3099,167,Retail,West,Standard,24-11-2022,28-03-2023,5244,4012.75,577.01,Pending,4,28-03-2023,1,1837,11%,Normal,2023,March
3100,154,IT,West,Standard,01-07-2022,14-06-2023,4967.93,5163,-7123,Overdue,11,14-06-2023,0,1838,-143%,Outlier,2023,June
3101,327,Retail,North,Premium,05-06-2022,27-08-2022,9021,710,8311,NA,2,27-08-2022,0,1839,92%,Normal,2022,August
3102,250,Education,North,Premium,10-01-2022,06-11-2022,1630,805,825,NA,9,06-11-2022,0,1840,51%,Normal,2022,November
3103,310,Healthcare,South,Premium,01-12-2022,07-02-2024,2288,4012.75,3068,NA,14,07-02-2024,1,1841,134%,Outlier,2024,February
3104,397,Healthcare,West,Basic,28-06-2022,30-12-2022,4967.93,5964,-7625,Paid,6,30-12-2022,0,1842,-153%,Outlier,2022,December
3105,407,Healthcare,South,Basic,13-10-2022,22-04-2023,5279,2712,2567,NA,6,22-04-2023,0,1843,49%,Normal,2023,April
3106,275,Healthcare,East,Standard,20-04-2022,11-10-2023,1747,1068,679,NA,17,11-10-2023,1,1844,39%,Normal,2023,October
3109,381,Finance,West,Standard,02-09-2022,13-04-2024,3753,1914,1839,Pending,19,13-04-2024,1,1845,49%,Normal,2024,April
3111,246,Healthcare,East,Premium,06-07-2022,21-05-2023,4967.93,3538,-5141,Pending,10,21-05-2023,0,1846,-103%,Outlier,2023,May
3113,191,IT,East,Standard,04-05-2022,05-08-2022,7342,7603,-261,Overdue,3,05-08-2022,0,1847,-4%,Normal,2022,August
3114,190,Finance,West,Basic,08-12-2022,06-08-2023,2268,1225,1043,Overdue,7,06-08-2023,0,1848,46%,Normal,2023,August
3115,316,Finance,North,Premium,22-05-2022,08-08-2022,3050,7149,-4099,NA,2,08-08-2022,1,1849,-134%,Outlier,2022,August
3119,411,Retail,North,Basic,25-03-2022,08-03-2023,7419,5911,1508,Overdue,11,08-03-2023,1,1850,20%,Normal,2023,March
3122,465,Education,South,Premium,23-01-2022,11-12-2022,4276,5813,-1537,Overdue,10,11-12-2022,1,1851,-36%,Normal,2022,December
3123,314,Healthcare,South,Standard,11-05-2022,07-10-2023,4967.93,4012.75,-599,Pending,16,07-10-2023,1,1852,-12%,Normal,2023,October
3124,287,Retail,South,Premium,15-04-2022,21-01-2023,6521,17,6504,Paid,9,21-01-2023,1,1853,100%,Normal,2023,January
3125,116,Healthcare,East,Basic,05-01-2022,18-08-2022,7609,4012.75,8414,NA,7,18-08-2022,0,1854,111%,Outlier,2022,August
3126,246,Education,South,Premium,03-02-2022,04-07-2022,3748,7130,-3382,Overdue,5,04-07-2022,0,1855,-90%,Normal,2022,July
3127,239,IT,North,Standard,12-07-2022,01-09-2023,5301,2505,2796,Pending,13,01-09-2023,0,1856,53%,Normal,2023,September
3128,466,Retail,South,Standard,12-03-2022,20-11-2022,1532,4012.75,577.01,NA,8,20-11-2022,0,1857,38%,Normal,2022,November
3129,260,Healthcare,North,Basic,05-07-2022,03-10-2022,4967.93,5054,-6680,Paid,2,03-10-2022,1,1858,-134%,Outlier,2022,October
3131,336,Healthcare,North,Basic,09-05-2022,07-07-2022,8405,4012.75,8930,Overdue,1,07-07-2022,1,1859,106%,Outlier,2022,July
3134,317,IT,West,Basic,20-07-2022,17-12-2023,6467,2175,4292,Pending,16,17-12-2023,0,1860,66%,Normal,2023,December
3135,275,Finance,South,Premium,14-11-2022,06-10-2023,4711,772,3939,Pending,10,06-10-2023,0,1861,84%,Normal,2023,October
3137,227,Finance,West,Premium,16-06-2022,31-07-2022,7810,4012.75,8803,Paid,1,31-07-2022,0,1862,113%,Outlier,2022,July
3139,128,Retail,West,Premium,08-11-2022,04-01-2024,4967.93,5041,-5829,Overdue,13,04-01-2024,1,1863,-117%,Outlier,2024,January
3140,174,Retail,East,Premium,30-01-2022,08-02-2023,5518,5544,-26,Pending,12,08-02-2023,0,1864,0%,Normal,2023,February
3141,255,Healthcare,South,Standard,18-11-2022,21-01-2023,4967.93,205,-2098,Pending,2,21-01-2023,1,1865,-42%,Normal,2023,January
3142,114,Healthcare,North,Standard,09-03-2022,14-09-2022,4369,838,3531,Overdue,6,14-09-2022,1,1866,81%,Normal,2022,September
3143,441,Education,East,Standard,15-07-2022,23-12-2022,9539,632,8907,Overdue,5,23-12-2022,1,1867,93%,Normal,2022,December
3144,158,Retail,South,Basic,13-08-2022,18-12-2023,1877,6107,-4230,Pending,16,18-12-2023,1,1868,-225%,Outlier,2023,December
3145,220,Retail,North,Basic,31-01-2022,27-01-2023,8662,6470,577.01,Overdue,11,27-01-2023,1,1869,7%,Normal,2023,January
